id,expediente,producto,cantidadcum,descripcioncomercial,unidad,atc,descripcionatc,viaadministracion,concentracion,principioactivo,unidadmedida,cantidad
307,20034458,AMOXICILINA 500 MG,250,CAJA POR 250 CÃPSULAS EN BLISTER PVC TRANSPARENTE/ALUMINIO POR 10 CAPSULAS C/U.,U,J01CA04,AMOXICILINA,ORAL,A,AMOXICILINA TRIHIDRATO COMPACTADA 575 MG ( EQUIVALENTE A AMOXICILINA BASE),mg,500
308,19908091,AMOXIDALÂ® DUO SUSPENSION 750 MG,120,CAJA EN CARTULINA CON FRASCO PEAD - TAPA ALUMINIO QUE CONTIENE POLVO PARA RECONSTITUIR A 120ML + AGUA ESTÃ‰RIL + JERINGA HIPODÃ‰RMICA DESECHABLE SIN AGUJA.,ml,J01CA04,AMOXICILINA,ORAL,E,AMOXICILINA TRIHIDRATO EQUIVALENTE A AMOXICILINA BASE,g,15
309,20122610,TRIFAMOX SUSPENSION DUO,1,1A1012861000100 AMOXICILINA 20000 MG POLVOS PARA RECONSTITUIR ORAL (TRIFAMOX SUSPENSIÃ“N DÃšO) FRASCO 30 ML / CAJA PLEGADIZA POR 1 UN FRASCO PEAD NATURAL POR 30 ML CON TAPA PLÃSTICA. LINNER DARAFORM. JERINGA E INSTRUCTIVO PARA LA PREPARACIÃ“N Y ADMINISTRACIÃ“N DE LA SUSPENSIÃ“N.,U,J01CA04,AMOXICILINA,ORAL,E,AMOXICILINA TRIHIDRATO EQUIVALENTE A AMOXICILINA BASE,g,20
310,19917258,CURAM Â® 1G,50,CAJA POR 50 TABLETAS EN BLISTER ALU/ALU,U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,ORAL,A,AMOXICILINA (COMO AMOXICILINA TRIHIDRATO),mg,875
311,19917258,CURAM Â® 1G,5,CAJA POR 5 TABLETAS EN BLISTER ALU/ALU,U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,ORAL,A,AMOXICILINA (COMO AMOXICILINA TRIHIDRATO),mg,875
312,20125206,WEIDERMICINA 250 MG/5 ML POLVO PARA SUSPENSION.,1,1A1001361004100. AMOXICILINA 5000 MG POLVOS PARA RECONSTITUIR ORAL (WEIDERMICINA) FRASCO 60ML. CAJA PLEGADIZA POR 1 FRASCO PEAD POR 60 ML DE SUSPENSIÃ“N Y TAPA PLÃSTICA BLANCA.,U,J01CA04,AMOXICILINA,ORAL,E,AMOXICILINA TRIHIDRATO EQUIVALENTE A AMOXICILINA BASE,g,5
313,19917258,CURAM Â® 1G,7,CAJA X 7 TABLETAS EN BLISTER ALU/ALU,U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,ORAL,A,ÃCIDO CLAVULÃNICO (COMO CLAVULANATO DE POTASIO),mg,125
314,20077740,ATAK CLAVÂ®,20,CAJA CON FRASCO DE VIDRIO AMBAR Y TAPA DE POLIPROPILENO POR 20 TABLETAS RECUBIERTAS.,U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,ORAL,A,MEZCLA 1:1 DE CLAVULANATO DE POTASIO 148.87MG (POTENCIA 100%) EQUIVALENTE A ACIDO CLAVULANICO Y CELULOSA MICROCRISTALINA,mg,125
315,20121771,TRIPSOPEN Â® 500 MG CAPSULAS,250,CAJA X 250 CAPSULAS EN BLISTER PVC TRASPARENTE-ALUMINIO POR 10 CAPSULAS CADA BLISTER (IUM 1A1001351008103),U,J01CA04,AMOXICILINA,ORAL,A,AMOXICILINA PRECOMPACTADA TRIHIDRATO 573.9MG EQUIVALENTE A 500MG DE AMOXICILINA ANHIDRA,mg,500
316,20121277,VEROXINA Â® 250,1,1A1001361008101- CAJA PLEGADIZA CON 1 FRASCO PEAD BLANCO CON TAPA EN PEAD POR 39.2 G DE POLVO PARA RECONSTIUTIR A 100 ML DE SUSPENSIÃ“N ORAL CON COPA DOSIFICADORA POR 15 ML DE PEBD TRANSPARENTE E INCOLORO,U,J01CA04,AMOXICILINA,ORAL,A,AMOXICILINA TRIHIDRATO 289.89 MG EQUIVALENTES A AMOXICILINA,mg,250
317,20079039,ATAK CLAV,1,CAJA CON FRASCO DE VIDRIO TIPO III ÃMBAR CON TAPA DE POLIPROPILENO (PP) PARA RECONSTITUIR A 70 ML INCLUYE JERINGA DOSIFICADORA,U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,ORAL,E,CLAVULANATO DE POTASIO (1.191 MG DE CLAVULANATO DE POTASIO EQUIVALE A 1 MG DE ÃCIDO CLAVULANICO),g,1.14
318,19917258,CURAM Â® 1G,10,CAJA POR 10 TABLETAS EN BLISTER ALU/ALU,U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,ORAL,A,ÃCIDO CLAVULÃNICO (COMO CLAVULANATO DE POTASIO),mg,125
319,19917258,CURAM Â® 1G,28,CAJA POR 28 TABLETAS EN BLISTER ALU/ALU,U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,ORAL,A,ÃCIDO CLAVULÃNICO (COMO CLAVULANATO DE POTASIO),mg,125
320,20135836,AMOXIDAL 1.0 G,20,CAJA POR 20 TABLETAS. BLISTER ALUMINIO - PVC TRANSPARENTE,U,J01CA04,AMOXICILINA,ORAL,A,AMOXICILINA,g,1
321,19974084,AMOXICILINA 500 MG,10,CAJA POR 10 CÃPSULAS EN BLISTER PVC INCOLORO - ALUMINIO POR 10 CÃPSULAS.,U,J01CA04,AMOXICILINA,ORAL,A,AMOXICILINA TRIHIDRATO COMPACTADA EQUIVALENTE A AMOXICILINA BASE,mg,500
322,19917258,CURAM Â® 1G,21,CAJA POR 21 TABLETAS EN BLISTER ALU/ALU,U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,ORAL,A,ÃCIDO CLAVULÃNICO (COMO CLAVULANATO DE POTASIO),mg,125
323,20122610,TRIFAMOX SUSPENSION DUO,1,1A1012861000101 AMOXICILINA 20000 MG POLVOS PARA RECONSTITUIR ORAL (TRIFAMOX DUOÂ® SUSPENSIÃ“N) FRASCO POR 60 ML / CAJA PLEGADIZA POR 1 UN FRASCO PEAD NATURAL POR 60 ML CON TAPA PLÃSTICA. LINNER DARAFORM. JERINGA E INSTRUCTIVO PARA LA PREPARACIÃ“N Y ADMINISTRACIÃ“N DE LA SUSPENSIÃ“N.,U,J01CA04,AMOXICILINA,ORAL,E,AMOXICILINA TRIHIDRATO EQUIVALENTE A AMOXICILINA BASE,g,20
324,19917258,CURAM Â® 1G,18,CAJA POR 18 TABLETAS EN BLISTER ALU/ALU,U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,ORAL,A,ÃCIDO CLAVULÃNICO (COMO CLAVULANATO DE POTASIO),mg,125
325,20086565,AMOXICILINA 500 MG CAPSULAS,250,CAJA POR 250 CÃPSULAS (BLISTER PVC TRANSPARENTE / ALUMINIO).,U,J01CA04,AMOXICILINA,ORAL,A,AMOXICILINA TRIHIDRATO EQUIVALENTE A AMOXICILINA BASE,mg,500
326,35816,AMOXICILINA CAPSULAS X 500 MG,900,USO INSTITUCIONAL: CAJA POR 900 CÃPSULAS EN BLISTER PVC / ALUMINIO.,U,J01CA04,AMOXICILINA,ORAL,A,AMOXICILINA TRIHIDRATO POLVO COMPACTADA USP GRADO A 588MG (  EQUIVALENTE A AMOXICILINA BASE),mg,500
327,20135836,AMOXIDAL 1.0 G,28,CAJA POR 28 TABLETAS. BLISTER ALUMINIO - PVC TRANSPARENTE,U,J01CA04,AMOXICILINA,ORAL,A,AMOXICILINA,g,1
328,19917258,CURAM Â® 1G,16,CAJA POR 16 TABLETAS EN BLISTER ALU/ALU,U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,ORAL,A,ÃCIDO CLAVULÃNICO (COMO CLAVULANATO DE POTASIO),mg,125
329,19917258,CURAM Â® 1G,12,CAJA POR 12 TABLETAS EN BLISTER ALU/ALU,U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,ORAL,A,ÃCIDO CLAVULÃNICO (COMO CLAVULANATO DE POTASIO),mg,125
330,20014767,SUMIVULIN Â® 1.2 G (1 G / 0.2 G),10,CAJA X 10 FRASCOS AMPOLLA CAJA X 1 FRASCO AMPOLLA VIDRIO TIPO I TAPÃ“N GRIS BROMOBUTILO. CON AGRAFE DE ALUMINIO Y TAPA FLIP -OFF . COLOR VERDE.,U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,INTRAVENOSA,A,CLAVULANATO DE POTASIO 238.2 MG EQUIVALENTE A ACIDO CLAVULÃNICO,mg,200
331,35810,AMOXICILINA POLVO PARA SUSPENSION 125 MG / 5 ML,1,CAJA PLEGADIZA CON UN FRASCO EN PET ÃMBAR TRASLÃšCIDO QUE CONTIENE 50.0 G DE POLVO PARA RECONSTITUIR A 100 ML CON TAPA PLÃSTICA EN PP BLANCA Y LINER DARAFORM.,U,J01CA04,AMOXICILINA,ORAL,E,AMOXICILINA TRIHIDRATO POLVO MICRONIZADO EQUIVALENTE A AMOXICILINA BASE,g,2.5
332,19936071,CLAVULIN ES 600 POLVO PARA SUSPENSION.,1,CAJA CON UN FRASCO EN VIDRIO TIPO III. COLOR AMBAR CON CIERRE DE ALUMINIO Y LINER DE PVC POR 100 ML (INCLUYE CUCHARITA DOSIFICADORA).,U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,ORAL,E,CLAVULANATO DE POTASIO EQUIVALENTE A ACIDO CLAVULANICO LIBRE,g,0.86
333,20014766,SUMIVULIN Â® 600 (500MG/100MG),100,CAJA POR 100 FRASCOS AMPOLLA VIDRIO TIPO I TAPÃ“N GRIS BROMOBUTILO. CON AGRAFE DE ALUMINIO Y TAPA FLIP -OFF COLOR GRIS .,U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,INTRAVENOSA,A,AMOXICILINA SODICA 530.118MG EQUIVALENTE A AMOXICILINA,mg,500
334,19981079,GALMOXINAÂ® 250MG/5ML POLVO PARA RECONSTITUIR A SUSPENSION ORAL,100,CAJA CON FRASCO DE VIDRIO AMBAR CON 50 G DE POLVO PARA RECONSTITUIR A 100 ML.,ml,J01CA04,AMOXICILINA,ORAL,E,AMOXICILINA TRIHIDRATO 5.840 G EQUIVALENTE A AMOXICILINA,g,50
335,20121277,VEROXINA Â® 250,1,1A1001361008100 - CAJA PLEGADIZA CON 1 FRASCO PEAD BLANCO CON TAPA EN PEAD POR 23.5 G DE POLVO PARA RECONSTIUTIR A 60 ML DE SUSPENSIÃ“N ORAL CON COPA DOSIFICADORA POR 15 ML DE PEBD TRANSPARENTE E INCOLORO,U,J01CA04,AMOXICILINA,ORAL,A,AMOXICILINA TRIHIDRATO 289.89 MG EQUIVALENTES A AMOXICILINA,mg,250
336,20158779,AMOXIDAL 250MG/5ML,1,1A1001361010100 CAJA CON FRASCO PET AMBAR CON TAPA PLASTICA BLANCA POR 100ML DE SUSPENSION RECONSTITUIDA,U,J01CA04,AMOXICILINA,ORAL,E,AMOXICILINA TRIHIDARTO 5.7394 G EQUIVALENTE A AMOXICILINA BASE,g,5
337,20014766,SUMIVULIN Â® 600 (500MG/100MG),50,CAJA POR 50 FRASCOS AMPOLLA VIDRIO TIPO I TAPÃ“N GRIS BROMOBUTILO. CON AGRAFE DE ALUMINIO Y TAPA FLIP -OFF COLOR GRIS .,U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,INTRAVENOSA,A,CLAVULANATO DE POTASIO 119.125 MG EQUIVALENTE A ACIDO CLAVULÃNICO,mg,100
338,19917258,CURAM Â® 1G,15,CAJA POR 15 TABLETAS EN BLISTER ALU/ALU,U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,ORAL,A,AMOXICILINA (COMO AMOXICILINA TRIHIDRATO),mg,875
339,19996725,AMOXIPENÂ® AMOXICILINA 250MG/5ML POLVO PARA RECONSTITUCION,1,FRASCO PEAD CON POLVO PARA RECONSTITUIR A 100 ML,U,J01CA04,AMOXICILINA,ORAL,E,AMOXICILINA TRIHIDRATO EQUIVALENTE A AMOXICILINA ANHIDRA,g,5
340,19936071,CLAVULIN ES 600 POLVO PARA SUSPENSION.,1,CAJA CON UN FRASCO EN VIDRIO. COLOR AMBAR POR 50 ML (INCLUYE CUCHARITA DOSIFICADORA).,U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,ORAL,E,CLAVULANATO DE POTASIO EQUIVALENTE A ACIDO CLAVULANICO LIBRE,g,0.86
341,20133770,AMOXICILINA 250MG/5 ML + ACIDO CLAVULANICO 62.5 MG /5 ML POLVO PARA RECONSTITUIR A SUSPENSIÃ“N ORAL,1,2A1003571003101 ACIDO CLAVULANICO 1250 MG/AMOXICILINA 5000 MG POLVOS PARA RECONSTITUIR ORAL (MK) CAJA POR 1 FRASCO DE VIDRIO TIPO III AMBAR POR 100 ML. CON TAPA PUSH DOWN CON LINNER DE ALUMINIO (CONTIENE CUCHARA DOSIFICADORA EN PP DE 5 ML),U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,ORAL,E,CLAVULANATO DE POTASIO + DIÃ“XIDO DE SILICIO) 3.5712 G EQUIVALENTE A ÃCIDO CLAVULANICO,g,1.5
342,19917258,CURAM Â® 1G,20,CAJA POR 20 TABLETAS EN BLISTER ALU/ALU,U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,ORAL,A,AMOXICILINA (COMO AMOXICILINA TRIHIDRATO),mg,875
343,19908092,AMOXIDAL DUO COMPRIMIDOS,14,CAJA POR 14 COMPRIMIDOS RECUBIERTOS EN BLISTER AL /PVC,U,J01CA04,AMOXICILINA,ORAL,A,AMOXICILINA TRIHIDRATO EQUIVALENTE A 875 MG DE AMOXICILINA,mg,1006205
344,19917258,CURAM Â® 1G,20,CAJA POR 20 TABLETAS EN BLISTER ALU/ALU,U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,ORAL,A,AMOXICILINA (COMO AMOXICILINA TRIHIDRATO),mg,875
345,19917258,CURAM Â® 1G,28,CAJA POR 28 TABLETAS EN BLISTER ALU/ALU,U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,ORAL,A,AMOXICILINA (COMO AMOXICILINA TRIHIDRATO),mg,875
346,19908092,AMOXIDAL DUO COMPRIMIDOS,21,CAJA POR 21 COMPRIMIDOS RECUBIERTOS EN BLISTER AL /PVC,U,J01CA04,AMOXICILINA,ORAL,A,AMOXICILINA TRIHIDRATO EQUIVALENTE A 875 MG DE AMOXICILINA,mg,1006205
347,20125193,WEIDERMICINA 500 MG CAPSULAS,250,1A1001351006102 AMOXICILINA 500.0000 MG CAPSULAS DE LIBERACION NO MODIFICADA ORAL (WEIDERMICINA) CAPSULA 1 UNIDAD. CAJA PLEGADIZA POR 250 CÃPSULAS EN BLÃSTER PVC/ALUMINIO.,U,J01CA04,AMOXICILINA,ORAL,A,AMOXICILINA TRIHIDRATO,mg,500
348,35810,AMOXICILINA POLVO PARA SUSPENSION 125 MG / 5 ML,1,CAJA PLEGADIZA CON UN FRASCO EN PET ÃMBAR TRASLÃšCIDO QUE CONTIENE 22.5 G DE POLVO PARA RECONSTITUIR A 45 ML CON TAPA PLÃSTICA EN PP BLANCA Y LINER DARAFORM.,U,J01CA04,AMOXICILINA,ORAL,E,AMOXICILINA TRIHIDRATO POLVO MICRONIZADO EQUIVALENTE A AMOXICILINA BASE,g,2.5
349,19917258,CURAM Â® 1G,15,CAJA POR 15 TABLETAS EN BLISTER ALU/ALU,U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,ORAL,A,ÃCIDO CLAVULÃNICO (COMO CLAVULANATO DE POTASIO),mg,125
350,19917258,CURAM Â® 1G,24,CAJA POR 24 TABLETAS EN BLISTER ALU/ALU,U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,ORAL,A,AMOXICILINA (COMO AMOXICILINA TRIHIDRATO),mg,875
351,20014767,SUMIVULIN Â® 1.2 G (1 G / 0.2 G),1,CAJA X 1 FRASCO AMPOLLA VIDRIO TIPO I TAPÃ“N GRIS BROMOBUTILO. CON AGRAFE DE ALUMINIO Y TAPA FLIP -OFF . COLOR VERDE.,U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,INTRAVENOSA,A,CLAVULANATO DE POTASIO 238.2 MG EQUIVALENTE A ACIDO CLAVULÃNICO,mg,200
352,20121277,VEROXINA Â® 250,1,1A1001361008100 - CAJA PLEGADIZA CON 1 FRASCO PEAD BLANCO CON TAPA EN PEAD POR 23.5 G DE POLVO PARA RECONSTIUTIR A 60 ML DE SUSPENSIÃ“N ORAL CON COPA DOSIFICADORA POR 15 ML DE PEBD TRANSPARENTE E INCOLORO,U,J01CA04,AMOXICILINA,ORAL,A,AMOXICILINA TRIHIDRATO 289.89 MG EQUIVALENTES A AMOXICILINA,mg,250
353,19917258,CURAM Â® 1G,21,CAJA POR 21 TABLETAS EN BLISTER ALU/ALU,U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,ORAL,A,ÃCIDO CLAVULÃNICO (COMO CLAVULANATO DE POTASIO),mg,125
354,20077763,SULAMP DUO TABLETA RECUBIERTA,20,CAJA POR 20: 2 FOIL POR 10 TABLETAS RECUBIERTAS EN FOIL ALUMINIO/ALUMINIO.,U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,ORAL,A,AMOXICILINA,mg,875
355,19974084,AMOXICILINA 500 MG,50,CAJA POR 50 CÃPSULAS EN BLISTER PVC INCOLORO - ALUMINIO POR 10 CÃPSULAS.,U,J01CA04,AMOXICILINA,ORAL,A,AMOXICILINA TRIHIDRATO COMPACTADA EQUIVALENTE A AMOXICILINA BASE,mg,500
356,19908092,AMOXIDAL DUO COMPRIMIDOS,21,CAJA POR 21 COMPRIMIDOS RECUBIERTOS EN BLISTER AL /PVC,U,J01CA04,AMOXICILINA,ORAL,A,AMOXICILINA TRIHIDRATO EQUIVALENTE A 875 MG DE AMOXICILINA,mg,1006205
357,20143321,AMOXIDAL PLUS COMPRIMIDOS RECUBIERTOS,24,XXXXXXX - CAJA POR 24 TABLETAS RECUBIERTAS EN BLÃSTER DE ALUMINIO/ALUMINIO (OPA-ALUMINIO PVC). ACONDICIONADOS EN ESTUCHE DE CARTÃ“N,U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,ORAL,A,AMOXICILINA,mg,875
358,19917258,CURAM Â® 1G,8,CAJA POR 8 TABLETAS EN BLISTER ALU/ALU,U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,ORAL,A,ÃCIDO CLAVULÃNICO (COMO CLAVULANATO DE POTASIO),mg,125
359,20094546,AMOXICILINA + ACIDO CLAVULANICO 875 MG +125 MG.,14,CAJA PLEGADIZA CON FRASCO DE VIDRIO TIPO III AMBAR POR 14 TABLETAS RECUBIERTAS.,U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,ORAL,A,AMOXICILINA TRIHIDRATADA 1004.5MG EQUIVALWENTE A AMOXICILINA BASE,mg,875
360,20086565,AMOXICILINA 500 MG CAPSULAS,50,CAJA POR 50 CÃPSULAS (BLISTER PVC TRANSPARENTE / ALUMINIO).,U,J01CA04,AMOXICILINA,ORAL,A,AMOXICILINA TRIHIDRATO EQUIVALENTE A AMOXICILINA BASE,mg,500
361,19936071,CLAVULIN ES 600 POLVO PARA SUSPENSION.,1,CAJA CON UN FRASCO EN VIDRIO. COLOR AMBAR POR 50 ML (INCLUYE CUCHARITA DOSIFICADORA).,U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,ORAL,E,CLAVULANATO DE POTASIO EQUIVALENTE A ACIDO CLAVULANICO LIBRE,g,0.86
362,41432,SERVAMOX 250 MG / 5 ML POLVO PARA SUSPENSIÃ“N ORAL,60,PRESENTACIÃ“N DE USO INSTITUCIONAL: CAJA DE CARTON PROPALCOTE IMPRESA CON FRASCO DE VIDRIO ÃMBAR X 60 ML. ETIQUETA AUTOADHESIVA CON CUCHARA.,ml,J01CA04,AMOXICILINA,ORAL,E,AMOXICILINA TRIHIDRATO CORREPONDIENTE A AMOXICILINA,mg,250
363,20132796,AMOXICILINA 875 MG,7,CAJA PLEGADIZA POR 7 TABLETAS RECUBIERTAS EN TIRA DE ALUMINIO -ALUMINIO.,U,J01CA04,AMOXICILINA,ORAL,A,1004.3 MG AMOXICILINA TRIHIDRATADA COMPACTADA EQUIVALENTE A AMOXICILINA BASE,mg,875
364,20032447,IPICLAVÂ® 1 G,21,CAJA PLEGADIZA POR 21 TABLETAS EN BLISTER EN PVC/ PE/ PVDC Y FOIL DE ALUMINIO,U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,ORAL,A,AMOXICILINA TRIHIDRATO (1056.71MG) EQUIVALENTE A AMOXICILINA,mg,875
365,20014767,SUMIVULIN Â® 1.2 G (1 G / 0.2 G),100,CAJA X 100 FRASCOS AMPOLLA CAJA X 1 FRASCO AMPOLLA VIDRIO TIPO I TAPÃ“N GRIS BROMOBUTILO. CON AGRAFE DE ALUMINIO Y TAPA FLIP -OFF . COLOR VERDE.,U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,INTRAVENOSA,A,AMOXICILINA SODICA 1060.2 MG EQUIVALENTE A AMOXICILINA BASE,mg,1000
366,19936071,CLAVULIN ES 600 POLVO PARA SUSPENSION.,1,CAJA CON UN FRASCO DE VIDRIO TIPO III COLOR AMBAR CON CIERRE DE ALUMINIO Y LINER DE PVC POR 10ML (CONTIENE CUCHARITA DOSIFICADORA),U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,ORAL,E,CLAVULANATO DE POTASIO EQUIVALENTE A ACIDO CLAVULANICO LIBRE,g,0.86
367,20083462,SOLOMOXY,20,PRESENTACIÃ“N COMERCIAL:MATERIAL: ALUMINIO / PVC X 10 CAPSULAS.ENVASE SECUNDARIO: CAJA CARTÃ“N X 20 CAPSULAS,U,J01CA04,AMOXICILINA,ORAL,A,AMOXICILINA,mg,500
368,19917258,CURAM Â® 1G,14,CAJA POR 14 TABLETAS EN BLISTER ALU/ALU,U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,ORAL,A,AMOXICILINA (COMO AMOXICILINA TRIHIDRATO),mg,875
369,19990593,EUMOXINÂ® DUO FORTE,14,CAJA POR 2 BLISTER DE PVC - ALUMINIO DE 7 TABLETAS CADA UNO,U,J01CA04,AMOXICILINA,ORAL,A,PIVOXIL SULBACTAM EQUIVALENTE A SULBACTAM,mg,125
370,20032447,IPICLAVÂ® 1 G,12,CAJA PLEGADIZA POR 12 TABLETAS EN BLISTER EN PVC/ PE/ PVDC Y FOIL DE ALUMINIO,U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,ORAL,A,CLAVULANATO DE POTASIO (165.52MG) EQUIVALENTE A ACIDO CLAVULANICO,mg,125
371,19995583,EUMOXIN DUO FORTE,39.04,CAJA DE CARTON CARTULINA CON UN FRASCO DE PEAD POR 39.04 G. DE POLVO PARA RECONSTITUIR A 60 ML.,g,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,ORAL,E,PIVOXIL-SULBACTAM. EQUIVALENTE A SULBACTAM,g.,5
372,20133790,AMOXICILINA + CLAVULANATO DE POTASIO 400 + 57 MG / 5 ML POLVO PARA RECONSTIUTIR A SUSPENSIÃ“N ORAL,1,2A1003601002102. CAJA PLEGADIZA POR UN FRASCO DE VIDRIO ÃMBAR TIPO III POR 70 ML CON TAPA BLANCA EN POLIPROPILENO NO. 28 MM CON JERINGA DOSIFICADORA DE 10 ML.,U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,ORAL,E,AMOXICILINA TRIHIDRATADA,mg,400
373,19917258,CURAM Â® 1G,32,CAJA POR 32 TABLETAS EN BLISTER ALU/ALU,U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,ORAL,A,ÃCIDO CLAVULÃNICO (COMO CLAVULANATO DE POTASIO),mg,125
374,22606,AMOXALÂ® 500 MG CAPSULAS,30,CAJA PLEGADIZA DE CARTON X 30 CAPSULAS CON 3 BLISTER PVC/ALU POR 10 CÃPSULAS C/U,U,J01CA04,AMOXICILINA,ORAL,A,AMOXICILINA TRIHIDRATADA EQUIVALENTE A AMOXICILINA BASE,mg,500
375,20094546,AMOXICILINA + ACIDO CLAVULANICO 875 MG +125 MG.,20,CAJA PLEGADIZA CON FRASCO DE VIDRIO TIPO III AMBAR POR 20 TABLETAS RECUBIERTAS.,U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,ORAL,A,AMOXICILINA TRIHIDRATADA 1004.5MG EQUIVALWENTE A AMOXICILINA BASE,mg,875
376,20032447,IPICLAVÂ® 1 G,100,CAJA PLEGADIZA POR 100 TABLETAS EN BLISTER EN PVC/ PE/ PVDC Y FOIL DE ALUMINIO,U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,ORAL,A,AMOXICILINA TRIHIDRATO (1056.71MG) EQUIVALENTE A AMOXICILINA,mg,875
377,19917258,CURAM Â® 1G,32,CAJA POR 32 TABLETAS EN BLISTER ALU/ALU,U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,ORAL,A,ÃCIDO CLAVULÃNICO (COMO CLAVULANATO DE POTASIO),mg,125
378,19917258,CURAM Â® 1G,16,CAJA POR 16 TABLETAS EN BLISTER ALU/ALU,U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,ORAL,A,AMOXICILINA (COMO AMOXICILINA TRIHIDRATO),mg,875
379,35816,AMOXICILINA CAPSULAS X 500 MG,50,USO INSTITUCIONAL: CAJA POR 50 CÃPSULAS EN BLISTER PVC / ALUMINIO.,U,J01CA04,AMOXICILINA,ORAL,A,AMOXICILINA TRIHIDRATO POLVO COMPACTADA USP GRADO A 588MG (  EQUIVALENTE A AMOXICILINA BASE),mg,500
380,19917258,CURAM Â® 1G,14,CAJA POR 14 TABLETAS EN BLISTER ALU/ALU,U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,ORAL,A,AMOXICILINA (COMO AMOXICILINA TRIHIDRATO),mg,875
381,20135836,AMOXIDAL 1.0 G,15,CAJA POR 15 TABLETAS. BLISTER ALUMINIO - PVC TRANSPARENTE,U,J01CA04,AMOXICILINA,ORAL,A,AMOXICILINA,g,1
382,20077740,ATAK CLAVÂ®,14,CAJA CON FRASCO DE VIDRIO AMBAR Y TAPA DE POLIPROPILENO POR 14 TABLETAS RECUBIERTAS.,U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,ORAL,A,AMOXICILINA TRIHIDRATADA 1004.5MG (POTENCIA 100%) EQUIVALENTE A AMOXICILINA DESHIDRATADA,mg,875
383,20132796,AMOXICILINA 875 MG,7,CAJA PLEGADIZA POR 7 TABLETAS RECUBIERTAS EN TIRA DE ALUMINIO -ALUMINIO.,U,J01CA04,AMOXICILINA,ORAL,A,1004.3 MG AMOXICILINA TRIHIDRATADA COMPACTADA EQUIVALENTE A AMOXICILINA BASE,mg,875
384,19917258,CURAM Â® 1G,6,CAJA POR 6 TABLETAS EN BLISTER ALU/ALU,U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,ORAL,A,AMOXICILINA (COMO AMOXICILINA TRIHIDRATO),mg,875
385,20125193,WEIDERMICINA 500 MG CAPSULAS,100,1A1001351006101 AMOXICILINA 500.0000 MG CAPSULAS DE LIBERACIÃ“N NO MODIFICADA ORAL (WEIDERMICINA) CAPSULA 1 UNIDAD. CAJA PLEGADIZA POR 100 CÃPSULAS EN BLÃSTER PVC/ALUMINIO.,U,J01CA04,AMOXICILINA,ORAL,A,AMOXICILINA TRIHIDRATO,mg,500
